p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.83191584807373e-201,0.490129132913272,0.478,0.198,1.59698702364869e-196,Proliferating invasive,SPIDR
8.9193375818056e-201,0.549934056246778,0.535,0.236,1.61279462154209e-196,Proliferating invasive,TRAP1
9.10721027388064e-201,0.619164461762795,0.398,0.151,1.6467657617231e-196,Proliferating invasive,SNAPIN
1.112934955911e-200,0.643964806358124,0.418,0.162,2.01240898727827e-196,Proliferating invasive,NOXA1
1.17374699556392e-200,0.630742373496091,0.547,0.247,2.12236931737868e-196,Proliferating invasive,ATP5MF
1.24990378038384e-200,0.640267069205238,0.274,0.083,2.26007601569006e-196,Proliferating invasive,KLF11
1.74949052068854e-200,0.746789620600663,0.302,0.098,3.16342875950901e-196,Proliferating invasive,ZNF185
1.75509543436031e-200,0.525121513344895,0.557,0.248,3.1735635644103e-196,Proliferating invasive,SEPTIN8
1.94558351645969e-200,0.534123909101076,0.554,0.246,3.5180041144624e-196,Proliferating invasive,COX7A2
2.0990670618005e-200,0.717028217273413,0.294,0.094,3.79553306114767e-196,Proliferating invasive,GPN3
2.38702829449359e-200,0.574967706622523,0.422,0.163,4.31622456210332e-196,Proliferating invasive,SLC4A8
2.49686084741861e-200,0.730000044726066,0.325,0.11,4.51482378430234e-196,Proliferating invasive,LSM12
3.10051306441519e-200,0.584870628822606,0.306,0.099,5.60634772307555e-196,Proliferating invasive,GEMIN4
3.33465107794102e-200,0.573541010390381,0.648,0.312,6.02971607913295e-196,Proliferating invasive,NDUFA13
3.65716361069417e-200,0.726693611417801,0.311,0.103,6.61288324085719e-196,Proliferating invasive,KCTD6
4.5211691752242e-200,0.647505628762202,0.372,0.136,8.17517810264039e-196,Proliferating invasive,TRMT10C
5.42258341678301e-200,0.500546437327229,0.586,0.269,9.80511533422703e-196,Proliferating invasive,ARPC5L
6.25303057781335e-200,0.529775821851618,0.546,0.244,1.13067298908021e-195,Proliferating invasive,METTL9
6.62128176180343e-200,0.456134969846764,0.449,0.18,1.1972601681693e-195,Proliferating invasive,BAG5
1.03390278745767e-199,0.549339676268682,0.461,0.185,1.86950302028096e-195,Proliferating invasive,PADI2
1.07484523150165e-199,0.677426069369165,0.354,0.126,1.94353514760128e-195,Proliferating invasive,GTF3C6
1.34017072456537e-199,0.888208559072806,0.291,0.094,2.42329670415909e-195,Proliferating invasive,GSTO2
2.23466480256224e-199,0.447298946078027,0.491,0.206,4.04072089599304e-195,Proliferating invasive,CTCF
3.84267556080196e-199,0.62298928618597,0.421,0.166,6.94832594904211e-195,Proliferating invasive,GRPEL1
4.19338925160286e-199,0.58019858159188,0.464,0.191,7.58248644474829e-195,Proliferating invasive,RNPS1
4.41368900330823e-199,0.539671938661756,0.423,0.165,7.98083245578194e-195,Proliferating invasive,SNAP47
8.32032186110318e-199,0.579220260213335,0.643,0.31,1.50448059892468e-194,Proliferating invasive,SEC16A
1.48631009656164e-198,0.546183703853316,0.445,0.179,2.68754591660276e-194,Proliferating invasive,TMEM9
2.61123536538947e-198,0.589780165026209,0.384,0.143,4.72163578769724e-194,Proliferating invasive,BX255925.3
3.60182948480271e-198,0.531149594748042,0.572,0.254,6.51282807442026e-194,Proliferating invasive,SDC4
4.16543124890678e-198,0.524413074347965,0.479,0.199,7.53193278427324e-194,Proliferating invasive,SEMA4B
4.54199716475857e-198,0.60010921160441,0.387,0.145,8.21283927331644e-194,Proliferating invasive,C4orf48
4.82632453935278e-198,0.554658350278194,0.724,0.381,8.7269600320577e-194,Proliferating invasive,HNRNPL
4.84582804246426e-198,0.507875501727105,0.459,0.186,8.76222626638388e-194,Proliferating invasive,PCBP2
4.86818366765304e-198,0.495625824924088,0.606,0.284,8.80264970785023e-194,Proliferating invasive,UBA2
7.37940606935034e-198,0.704839661651293,0.429,0.169,1.33434420545993e-193,Proliferating invasive,DBNDD1
8.31465496903875e-198,0.740712468001915,0.359,0.13,1.50345591150159e-193,Proliferating invasive,GFER
1.32001309025097e-197,0.517748042687737,0.522,0.225,2.3868476697918e-193,Proliferating invasive,G6PC3
1.3484200999066e-197,0.523088107763801,0.689,0.349,2.43821322465111e-193,Proliferating invasive,HNRNPUL1
1.79251802337248e-197,0.457612451141018,0.454,0.183,3.24123108986212e-193,Proliferating invasive,NUP88
2.02468433756899e-197,0.619907959231922,0.489,0.205,3.66103421919225e-193,Proliferating invasive,WNK2
2.24164136411012e-197,0.55229919985782,0.621,0.297,4.05333591458392e-193,Proliferating invasive,NCL
2.31646123359087e-197,0.598734091126414,0.388,0.146,4.18862520257901e-193,Proliferating invasive,NEO1
3.25626398359353e-197,0.512862986030527,0.642,0.316,5.88797653513381e-193,Proliferating invasive,SLC44A1
3.4626768590567e-197,0.536833633197467,0.45,0.181,6.26121229654632e-193,Proliferating invasive,ACP6
3.92647527490306e-197,0.700538596571298,0.647,0.319,7.09985259207972e-193,Proliferating invasive,FZR1
3.97999450507703e-197,0.619308597328467,0.637,0.317,7.19662606408029e-193,Proliferating invasive,RPN2
4.78659983697862e-197,0.547615581290932,0.584,0.265,8.65512982522474e-193,Proliferating invasive,FOXP4
4.90296957632194e-197,0.505410051543999,0.414,0.159,8.86554958790533e-193,Proliferating invasive,ARMT1
5.26791823784231e-197,0.539552884412062,0.614,0.29,9.52544975766646e-193,Proliferating invasive,RAB4A
5.35449228245725e-197,0.439997690442636,0.412,0.158,9.68199294513919e-193,Proliferating invasive,TWSG1
6.11462260524525e-197,0.56324687001331,0.593,0.271,1.10564605948045e-192,Proliferating invasive,FAM174B
6.52067327144495e-197,0.598671194397311,0.384,0.144,1.17906814094268e-192,Proliferating invasive,REEP6
1.45609402907177e-196,0.511547774634564,0.589,0.274,2.63290922336758e-192,Proliferating invasive,ALKBH5
1.68978632710006e-196,0.540014224015355,0.424,0.168,3.05547163666232e-192,Proliferating invasive,MAIP1
1.80929980166842e-196,0.607172020098465,0.389,0.147,3.27157590137684e-192,Proliferating invasive,GTPBP3
2.40750781726385e-196,0.580024496593171,0.619,0.297,4.3532556351765e-192,Proliferating invasive,HADHB
2.69852697601234e-196,0.446360918342043,0.515,0.222,4.87947647802551e-192,Proliferating invasive,SRBD1
3.7233962506214e-196,0.403872463646316,0.444,0.177,6.73264510037362e-192,Proliferating invasive,TAPT1
4.27377914073465e-196,0.747448001627498,0.684,0.356,7.7278474422764e-192,Proliferating invasive,PTMS
4.94516328573727e-196,0.580099868815563,0.469,0.194,8.94184425327014e-192,Proliferating invasive,PCYT2
6.11022207988878e-196,0.447353867763921,0.514,0.22,1.10485035648549e-191,Proliferating invasive,LSM14B
8.11769483239351e-196,0.693985930653116,0.288,0.092,1.4678415795934e-191,Proliferating invasive,LYPD6B
8.44492912976134e-196,0.630150966946263,0.72,0.368,1.52701208524344e-191,Proliferating invasive,SOX4
9.30223708573607e-196,0.562230501876395,0.482,0.203,1.6820305098428e-191,Proliferating invasive,THOC7
9.59707975728868e-196,0.62729879264367,0.391,0.149,1.73534396171294e-191,Proliferating invasive,COMTD1
1.21866644267265e-195,0.403155922569015,0.469,0.193,2.20359266164069e-191,Proliferating invasive,MALSU1
1.27852780166062e-195,0.661976272682891,0.422,0.166,2.31183397096273e-191,Proliferating invasive,GUCD1
1.30665198482191e-195,0.564258479015927,0.402,0.154,2.36268811895497e-191,Proliferating invasive,HSPA14.1
1.56028818730636e-195,0.419785346121211,0.525,0.229,2.82131310028737e-191,Proliferating invasive,RBMX
1.61934862057954e-195,0.608607687619203,0.611,0.283,2.92810617573192e-191,Proliferating invasive,SMIM14
1.74401439997115e-195,0.586671275295592,0.581,0.269,3.15352683802784e-191,Proliferating invasive,PSMA4
2.11150833266644e-195,0.504946902764683,0.487,0.206,3.81802936712745e-191,Proliferating invasive,MCFD2
2.13536806621017e-195,0.610152471894043,0.673,0.339,3.86117253732122e-191,Proliferating invasive,SNRPC
2.36979729125386e-195,0.505310787997799,0.409,0.158,4.28506746204523e-191,Proliferating invasive,USP37
2.37028233027542e-195,0.430662391597045,0.549,0.244,4.28594450960401e-191,Proliferating invasive,CASP2
3.25581566706169e-195,0.422290001757329,0.504,0.216,5.88716588918095e-191,Proliferating invasive,GABPB2
4.89411087426477e-195,0.401472903911305,0.351,0.125,8.84953128284555e-191,Proliferating invasive,RBM38
7.04401727767362e-195,0.793190738918839,0.338,0.119,1.27369920414894e-190,Proliferating invasive,DNAH14
7.11148328535101e-195,0.633833025121114,0.486,0.203,1.28589840765717e-190,Proliferating invasive,CAMSAP3
8.36307134500354e-195,0.536965336067145,0.479,0.202,1.51221056060354e-190,Proliferating invasive,NDUFS3
9.6836561775959e-195,0.496471931696155,0.535,0.234,1.75099871003289e-190,Proliferating invasive,ELMOD2
9.79335896740652e-195,0.758864149224858,0.273,0.085,1.77083516848645e-190,Proliferating invasive,FADS1
1.12838378686359e-194,0.497063749866129,0.461,0.189,2.04034356340674e-190,Proliferating invasive,NUDT9
1.12937895711793e-194,0.728527393432962,0.402,0.154,2.04214303026063e-190,Proliferating invasive,ELL3
1.28468833014193e-194,0.641411778808778,0.391,0.149,2.32297343856264e-190,Proliferating invasive,MCUR1
1.3369231603989e-194,0.549241021874388,0.439,0.178,2.4174244586333e-190,Proliferating invasive,HDAC2
1.40773084469377e-194,0.547116335413206,0.464,0.193,2.54545891337527e-190,Proliferating invasive,NIPSNAP2
1.51324026134638e-194,0.502135887026604,0.656,0.314,2.73624104056653e-190,Proliferating invasive,ANKRD50
2.26139602953958e-194,0.545662212015189,0.348,0.124,4.08905630061346e-190,Proliferating invasive,UBE2M
2.5551337197318e-194,0.432325416103461,0.419,0.164,4.62019279201905e-190,Proliferating invasive,USP39
2.70534241005892e-194,0.508978530940709,0.459,0.189,4.89180014586855e-190,Proliferating invasive,PPP1CC
2.95279772090119e-194,0.541006078566335,0.575,0.263,5.33924883893353e-190,Proliferating invasive,NUTF2
2.9543568350452e-194,0.503387240804937,0.499,0.213,5.34206802912874e-190,Proliferating invasive,PRCC
3.35349032873929e-194,0.516998554057038,0.624,0.299,6.06378121242639e-190,Proliferating invasive,ACBD6
3.35720643063097e-194,0.545824821508328,0.685,0.345,6.07050066786691e-190,Proliferating invasive,NELFCD
3.81100373415241e-194,0.492339523005194,0.518,0.226,6.89105695209438e-190,Proliferating invasive,ECI2
4.32974643843584e-194,0.551336253419676,0.421,0.166,7.82904750997969e-190,Proliferating invasive,TOMM70
6.98154385272899e-194,0.577592772913151,0.74,0.385,1.26240275945046e-189,Proliferating invasive,NFKBIZ
7.5852271641453e-194,0.439549450776783,0.599,0.279,1.37156077582075e-189,Proliferating invasive,CNOT9
7.7198663814276e-194,0.523452502512769,0.624,0.298,1.39590623908974e-189,Proliferating invasive,PYCR2
1.04723457711764e-193,0.511549787802288,0.561,0.251,1.89360956234413e-189,Proliferating invasive,APBB2
1.0551144527763e-193,0.55110816488644,0.53,0.233,1.90785795351011e-189,Proliferating invasive,NDUFS7
1.07117331710847e-193,0.595164625957578,0.435,0.175,1.93689559199553e-189,Proliferating invasive,EPN2
1.43837253061199e-193,0.772989571370264,0.266,0.082,2.60086520985259e-189,Proliferating invasive,LRTOMT
2.4545750733731e-193,0.703215979145257,0.3,0.1,4.43836264767324e-189,Proliferating invasive,RBM8A
3.87284387617163e-193,0.49246636086802,0.465,0.192,7.00287629689354e-189,Proliferating invasive,PHACTR4
4.08145579206902e-193,0.511492808927937,0.558,0.256,7.38008836321919e-189,Proliferating invasive,C9orf16
4.38863835545773e-193,0.531080506258265,0.507,0.22,7.93553587433868e-189,Proliferating invasive,NDUFAF3
5.03977013028698e-193,0.574541324111349,0.72,0.37,9.11291234958492e-189,Proliferating invasive,TPD52L2
5.42355720280758e-193,0.612354097755269,0.662,0.33,9.80687613411666e-189,Proliferating invasive,NDUFA2
5.82842445775637e-193,0.649476864599186,0.295,0.096,1.05389571045151e-188,Proliferating invasive,RAD1
7.61143478100961e-193,0.482677457299443,0.287,0.091,1.37629963710216e-188,Proliferating invasive,CHEK2
8.96656439149816e-193,0.524750505910568,0.476,0.199,1.6213341732707e-188,Proliferating invasive,GPD1L
1.125352757761e-192,0.469454245724685,0.568,0.261,2.03486285658344e-188,Proliferating invasive,MTIF2
1.14725076966848e-192,0.599487257209649,0.455,0.188,2.07445884171454e-188,Proliferating invasive,NUBP2
1.45378496847468e-192,0.776432290870905,0.318,0.109,2.62873397999591e-188,Proliferating invasive,CRB3
1.66824431236388e-192,0.59825797244668,0.637,0.314,3.01651936561636e-188,Proliferating invasive,JTB
2.13227720176899e-192,0.599098141994735,0.409,0.16,3.8555836362387e-188,Proliferating invasive,PLEKHA8
2.28511082030275e-192,0.582952287684589,0.724,0.383,4.13193738527144e-188,Proliferating invasive,POLR2A
2.51010481389091e-192,0.906973943729718,0.289,0.094,4.53877152447754e-188,Proliferating invasive,RAB26
2.6098991661661e-192,0.714446161630245,0.274,0.086,4.71921967226153e-188,Proliferating invasive,UQCRFS1
2.91566796244874e-192,0.578826201682489,0.35,0.126,5.27211080969981e-188,Proliferating invasive,SIGMAR1
3.7675188894958e-192,0.489658466320267,0.433,0.174,6.8124276559863e-188,Proliferating invasive,PPP2R5D
4.02242395979206e-192,0.437139767923904,0.455,0.186,7.27334700409599e-188,Proliferating invasive,WRNIP1
6.08942628907211e-192,0.692911443983302,0.402,0.155,1.10109006159002e-187,Proliferating invasive,IQANK1
8.21942484010383e-192,0.474254518723839,0.374,0.14,1.48623639958757e-187,Proliferating invasive,MTHFS
8.73835160877422e-192,0.551013147499076,0.56,0.257,1.58006873789855e-187,Proliferating invasive,SLC30A9
9.2767870032717e-192,0.664303549422464,0.316,0.108,1.67742862593159e-187,Proliferating invasive,SBK1
1.08000278345814e-191,0.812076660483857,0.669,0.358,1.952861033049e-187,Proliferating invasive,MT-ATP6
1.15870110068499e-191,0.56679101127056,0.451,0.185,2.0951633302586e-187,Proliferating invasive,SLIRP
1.23008351531554e-191,0.526831043464878,0.514,0.221,2.22423701239356e-187,Proliferating invasive,FAM114A1
1.25145124158763e-191,0.476668426199003,0.28,0.088,2.26287413503875e-187,Proliferating invasive,CEP97
1.38757113727675e-191,0.473308080608579,0.367,0.135,2.50900613042381e-187,Proliferating invasive,PTER
1.79001744510204e-191,0.654530128762228,0.301,0.099,3.2367095442335e-187,Proliferating invasive,ZNF718
1.92685252495724e-191,0.80270656636224,0.316,0.109,3.48413473562769e-187,Proliferating invasive,IFT22
4.40323703461513e-191,0.536290257421665,0.38,0.143,7.96193320599108e-187,Proliferating invasive,PCCB
5.38747412158186e-191,0.580133616039557,0.56,0.256,9.74163070664432e-187,Proliferating invasive,MOB4
6.0421284830893e-191,0.615032495820977,0.408,0.159,1.09253767231221e-186,Proliferating invasive,GTF2A2
6.109168779014e-191,0.597296590750754,0.374,0.141,1.10465989862131e-186,Proliferating invasive,HIBADH
6.65961052653166e-191,0.504812472747097,0.472,0.198,1.20419077540745e-186,Proliferating invasive,BAP1
1.93361980418029e-190,0.650904595816297,0.345,0.125,3.49637132991881e-186,Proliferating invasive,FRAT2
2.28559927380824e-190,0.463083991836715,0.513,0.224,4.13282060690006e-186,Proliferating invasive,ALDH9A1
2.33529629253059e-190,0.559587143610672,0.62,0.291,4.22268275615381e-186,Proliferating invasive,NET1
2.81343466365958e-190,0.423320360145934,0.597,0.279,5.08725255882926e-186,Proliferating invasive,MAPK9
3.07084631639168e-190,0.494318540129452,0.364,0.134,5.55270430929944e-186,Proliferating invasive,TMTC3
3.71010405761886e-190,0.435949862166885,0.492,0.209,6.70861015698642e-186,Proliferating invasive,SNRNP27
4.0293539669742e-190,0.531580255294263,0.556,0.253,7.28587784308275e-186,Proliferating invasive,DDX1
5.38107600292223e-190,0.504278358451052,0.395,0.152,9.73006162848397e-186,Proliferating invasive,PIGM
5.92084060856783e-190,0.676453145086246,0.297,0.098,1.07060639884123e-185,Proliferating invasive,ADGRA3
6.82456633799661e-190,0.499069438723949,0.482,0.204,1.23401808523655e-185,Proliferating invasive,TBL2
1.17265077920879e-189,0.545016592967488,0.385,0.147,2.12038713896533e-185,Proliferating invasive,NOA1
1.21702026684548e-189,0.451676279519625,0.544,0.244,2.20061604651e-185,Proliferating invasive,CNOT6
1.31403485434338e-189,0.445623463136278,0.539,0.239,2.3760378236237e-185,Proliferating invasive,SPICE1
1.60536482799263e-189,0.604294764634603,0.584,0.274,2.90282068197628e-185,Proliferating invasive,PPP3CA
1.61825097693413e-189,0.339891780907201,0.513,0.224,2.92612141649229e-185,Proliferating invasive,CSTB
1.86958345793402e-189,0.459394587360136,0.512,0.224,3.3805808086363e-185,Proliferating invasive,TIPRL
2.2064531474618e-189,0.570894036019067,0.461,0.195,3.98970858124042e-185,Proliferating invasive,PPID
2.35779786242832e-189,0.4034880977791,0.418,0.164,4.26337009484289e-185,Proliferating invasive,NT5DC1
2.85123266838561e-189,0.595726999446617,0.443,0.181,5.15559891097486e-185,Proliferating invasive,ACY1
3.40771212730102e-189,0.435666296619234,0.373,0.139,6.1618250685857e-185,Proliferating invasive,ASH2L
4.49613555443534e-189,0.486093721895962,0.52,0.229,8.12991230952999e-185,Proliferating invasive,ATXN7L3
6.73543415383207e-189,0.706315756003017,0.251,0.075,1.21790120369591e-184,Proliferating invasive,YEATS4
7.05421210030103e-189,0.447798335069083,0.444,0.181,1.27554263197643e-184,Proliferating invasive,CNNM2
8.25992763704369e-189,0.715472528335992,0.267,0.083,1.49356011533024e-184,Proliferating invasive,TLN2
1.41711948499251e-188,0.40562585308113,0.516,0.224,2.56243545276346e-184,Proliferating invasive,RELL1
1.41958378910406e-188,0.560195236827173,0.483,0.207,2.56689140745796e-184,Proliferating invasive,NDUFA8
2.50953483261517e-188,0.54993442288069,0.577,0.267,4.53774088433476e-184,Proliferating invasive,MORF4L2
2.52453135906829e-188,0.598362146045024,0.333,0.118,4.56485760346728e-184,Proliferating invasive,PSMB2
2.63631665571758e-188,0.553543776368841,0.396,0.153,4.76698777686852e-184,Proliferating invasive,KIAA1143
2.81706472058691e-188,0.598388061603927,0.497,0.215,5.09381642776526e-184,Proliferating invasive,CBLC
2.91292574802339e-188,0.718312015222529,0.316,0.109,5.2671523375759e-184,Proliferating invasive,TBC1D30
3.56418852928457e-188,0.48482179375105,0.492,0.212,6.44476569865236e-184,Proliferating invasive,PREB
3.64655297370334e-188,0.655099173909729,0.363,0.135,6.59369708705037e-184,Proliferating invasive,KIAA1549
3.83751939018238e-188,0.405536840129431,0.403,0.157,6.93900256132778e-184,Proliferating invasive,MFSD14B
